bjd,relative_flux,flux_err,quality_flag
54989.52083333,1.0035728330,0.0006476378,0
54989.54166667,1.0043053585,0.0006536643,0
54989.56250000,1.0038858418,0.0006720713,0
54989.58333333,1.0034357998,0.0006618815,0
54989.60416667,1.0044111393,0.0007103270,0
54989.62500000,1.0031879073,0.0006596356,0
54989.64583333,1.0030818825,0.0007190590,0
54989.66666667,1.0015772138,0.0007021710,0
54989.68750000,1.0031741279,0.0006250213,0
54989.70833333,1.0044052251,0.0007116714,0
54989.72916667,1.0021521521,0.0006139640,0
54989.75000000,1.0027077552,0.0006980940,0
54989.77083333,1.0036008781,0.0006456748,0
54989.79166667,1.0016764078,0.0007053569,0
54989.81250000,1.0028401304,0.0007041668,0
54989.83333333,1.0039320537,0.0006967110,0
54989.85416667,1.0044918093,0.0006948037,0
54989.87500000,1.0031899361,0.0006365615,0
54989.89583333,1.0023710496,0.0006097103,0
54989.91666667,1.0022421744,0.0006483576,0
54989.93750000,1.0028815341,0.0006208229,0
54989.95833333,1.0029087431,0.0006833941,0
54989.97916667,1.0038322305,0.0006415320,0
54990.00000000,1.0032585825,0.0007170732,0
54990.02083333,1.0025402218,0.0006769166,0
54990.04166667,1.0021687893,0.0006986977,0
54990.06250000,1.0041784999,0.0006159030,1
54990.08333333,1.0026804203,0.0007034417,0
54990.10416667,1.0016816117,0.0007107309,0
54990.12500000,0.9994206112,0.0006584474,0
54990.14583333,0.9988948837,0.0006727504,0
54990.16666667,0.9977383139,0.0006917772,0
54990.18750000,0.9995124390,0.0006209806,0
54990.20833333,1.0004120191,0.0006603079,0
54990.22916667,1.0005999845,0.0006478396,0
54990.25000000,1.0016079210,0.0006175649,0
54990.27083333,1.0010366560,0.0006441041,0
54990.29166667,1.0017282119,0.0006081807,0
54990.31250000,1.0012272322,0.0006030974,0
54990.33333333,1.0004144089,0.0006162200,0
54990.35416667,1.0004731675,0.0007155738,0
54990.37500000,1.0005465443,0.0006659435,0
54990.39583333,1.0019878269,0.0007158987,0
54990.41666667,1.0017963081,0.0006518997,0
54990.43750000,1.0006845702,0.0006374179,1
54990.45833333,1.0016262173,0.0006607370,0
54990.47916667,1.0006361249,0.0006527414,0
54990.50000000,1.0004856413,0.0006126798,0
54990.52083333,1.0006635853,0.0006768992,0
54990.54166667,1.0007449904,0.0006259246,0
54990.56250000,1.0001366945,0.0006743506,0
54990.58333333,1.0004734946,0.0006780241,0
54990.60416667,1.0008957945,0.0006182430,0
54990.62500000,1.0004411306,0.0006073620,0
54990.64583333,1.0003486729,0.0006936914,0
54990.66666667,1.0006025088,0.0006551761,0
54990.68750000,1.0006464094,0.0006069797,0
54990.70833333,1.0001629989,0.0007193840,0
54990.72916667,0.9998899151,0.0006069337,0
54990.75000000,1.0002800721,0.0006834042,0
54990.77083333,0.9989827110,0.0007180415,0
54990.79166667,0.9999749159,0.0006287016,0
54990.81250000,0.9985653568,0.0006170699,0
54990.83333333,0.9990473617,0.0006145662,0
54990.85416667,0.9989052513,0.0006363930,0
54990.87500000,1.0007020961,0.0006121255,0
54990.89583333,1.0000674469,0.0006830594,0
54990.91666667,0.9992914462,0.0006074750,0
54990.93750000,1.0003862254,0.0006611307,0
54990.95833333,1.0007796395,0.0007196036,0
54990.97916667,1.0004326903,0.0006976764,0
54991.00000000,0.9999635157,0.0006738263,0
54991.02083333,1.0002543625,0.0006367504,0
54991.04166667,1.0007331730,0.0006748675,0
54991.06250000,0.9998346977,0.0006632450,0
54991.08333333,1.0001890669,0.0006511300,0
54991.10416667,1.0000373860,0.0006156852,0
54991.12500000,0.9990844201,0.0007063925,0
54991.14583333,1.0008540432,0.0006539742,0
54991.16666667,1.0015695007,0.0006233547,0
54991.18750000,0.9997584922,0.0006441311,0
54991.20833333,1.0009826195,0.0006496956,0
54991.22916667,0.9998056120,0.0006993045,0
54991.25000000,1.0005242524,0.0006880337,0
54991.27083333,1.0015163933,0.0006923166,0
54991.29166667,1.0001997052,0.0006013238,0
54991.31250000,1.0005439877,0.0006499385,0
54991.33333333,0.9994098181,0.0006577613,0
54991.35416667,1.0002361114,0.0006023031,0
54991.37500000,0.9994742657,0.0006311776,0
54991.39583333,1.0010151001,0.0006912348,1
54991.41666667,1.0012715161,0.0006164532,0
54991.43750000,1.0006512416,0.0006642372,0
54991.45833333,1.0010159355,0.0006258242,0
54991.47916667,1.0006783738,0.0006014545,0
54991.50000000,1.0013757693,0.0006289442,0
54991.52083333,1.0010367740,0.0007171049,0
54991.54166667,0.9995934340,0.0006961845,0
54991.56250000,1.0016776416,0.0007151492,0
54991.58333333,1.0007759360,0.0006585425,0
54991.60416667,1.0002777721,0.0006131683,0
54991.62500000,1.0007857329,0.0006657551,0
54991.64583333,0.9998509510,0.0006545253,0
54991.66666667,1.0002337569,0.0007013228,0
54991.68750000,1.0012084586,0.0006117699,0
54991.70833333,1.0012770015,0.0006585889,0
54991.72916667,1.0013195421,0.0006180058,1
54991.75000000,1.0011302433,0.0006389611,0
54991.77083333,1.0006445432,0.0006884828,0
54991.79166667,1.0010742950,0.0006571222,0
54991.81250000,1.0008114810,0.0006451066,0
54991.83333333,1.0000192803,0.0006473372,0
54991.85416667,1.0005384076,0.0006551336,0
54991.87500000,1.0016290696,0.0006942020,0
54991.89583333,1.0020958608,0.0007070502,0
54991.91666667,1.0013936369,0.0007146402,0
54991.93750000,1.0019494438,0.0006944284,0
54991.95833333,1.0008749232,0.0006378488,0
54991.97916667,1.0019463922,0.0006825762,0
54992.00000000,1.0020278079,0.0006525124,0
54992.02083333,0.9995177194,0.0006305605,0
54992.04166667,1.0006828850,0.0007009046,0
54992.06250000,1.0004899936,0.0006046112,0
54992.08333333,1.0000406478,0.0007082114,0
54992.10416667,1.0005597743,0.0006553773,0
54992.12500000,1.0001546597,0.0006764642,0
54992.14583333,0.9995098851,0.0006791225,0
54992.16666667,0.9998660658,0.0007074141,0
54992.18750000,1.0005682553,0.0006764004,0
54992.20833333,0.9997380737,0.0006736720,0
54992.22916667,0.9998510125,0.0006079982,0
54992.25000000,0.9991342123,0.0006622090,0
54992.27083333,0.9994381110,0.0006180203,0
54992.29166667,0.9981605064,0.0006884921,0
54992.31250000,0.9984901654,0.0006614666,0
54992.33333333,0.9985718682,0.0006816273,0
54992.35416667,0.9976843848,0.0006050007,0
54992.37500000,0.9977584283,0.0006101750,0
54992.39583333,0.9982820915,0.0006859588,0
54992.41666667,0.9979426671,0.0006086501,0
54992.43750000,0.9981449039,0.0006085508,0
54992.45833333,0.9970779573,0.0006014530,0
54992.47916667,0.9972598654,0.0007147802,0
54992.50000000,0.9965304967,0.0006885010,0
54992.52083333,0.9972161374,0.0006423902,0
54992.54166667,0.9972841073,0.0006355843,0
54992.56250000,0.9965978971,0.0006419644,0
54992.58333333,0.9967791596,0.0006929584,0
54992.60416667,0.9958181812,0.0006793645,0
54992.62500000,0.9960460937,0.0006222235,0
54992.64583333,0.9953371279,0.0006208931,0
54992.66666667,0.9944057641,0.0006118075,0
54992.68750000,0.9949403099,0.0006792363,0
54992.70833333,0.9938218847,0.0006917247,0
54992.72916667,0.9957239312,0.0006318056,0
54992.75000000,0.9937788947,0.0006025134,0
54992.77083333,0.9941064974,0.0006098606,0
54992.79166667,0.9934363216,0.0007161432,0
54992.81250000,0.9923929554,0.0006354534,0
54992.83333333,0.9915940851,0.0006923068,0
54992.85416667,0.9931459173,0.0006749596,0
54992.87500000,0.9933736255,0.0006458328,0
54992.89583333,0.9916477710,0.0006246825,0
54992.91666667,0.9908239610,0.0006145664,0
54992.93750000,0.9913602802,0.0006738016,0
54992.95833333,0.9906696217,0.0006929561,0
54992.97916667,0.9906209655,0.0006772685,0
54993.00000000,0.9912120595,0.0006636363,0
54993.02083333,0.9905256542,0.0006050341,0
54993.04166667,0.9897152872,0.0007162187,0
54993.06250000,0.9904765416,0.0006958457,0
54993.08333333,0.9902530730,0.0006351386,0
54993.10416667,0.9893553750,0.0007175964,0
54993.12500000,0.9894633402,0.0006722258,1
54993.14583333,0.9894987450,0.0006698907,0
54993.16666667,0.9892298635,0.0006897688,0
54993.18750000,0.9887569991,0.0006974124,0
54993.20833333,0.9895010263,0.0006787774,0
54993.22916667,0.9886947263,0.0006153715,0
54993.25000000,0.9878629668,0.0006405921,0
54993.27083333,0.9876591756,0.0007113700,0
54993.29166667,0.9874581118,0.0006269539,0
54993.31250000,0.9880570306,0.0006446600,0
54993.33333333,0.9870944559,0.0006518492,0
54993.35416667,0.9846151762,0.0006527286,0
54993.37500000,0.9854759762,0.0006735527,0
54993.39583333,0.9847810687,0.0007131691,0
54993.41666667,0.9852897188,0.0006288831,0
54993.43750000,0.9849288182,0.0006145802,0
54993.45833333,0.9860849103,0.0006236965,0
54993.47916667,0.9866711372,0.0007064310,0
54993.50000000,0.9873499944,0.0006774973,0
54993.52083333,0.9858518259,0.0006343088,0
54993.54166667,0.9868796701,0.0006979136,0
54993.56250000,0.9865309407,0.0007033644,0
54993.58333333,0.9853114644,0.0007015817,0
54993.60416667,0.9866240420,0.0007102712,0
54993.62500000,0.9860202108,0.0006302689,0
54993.64583333,0.9857632807,0.0006906050,0
54993.66666667,0.9866100078,0.0006552647,0
54993.68750000,0.9852975604,0.0007010398,0
54993.70833333,0.9862476400,0.0006874189,0
54993.72916667,0.9885524426,0.0006931737,0
54993.75000000,0.9873111390,0.0006787394,0
54993.77083333,0.9864208492,0.0006212915,0
54993.79166667,0.9880143399,0.0006654032,0
54993.81250000,0.9864919164,0.0007181604,0
54993.83333333,0.9869469883,0.0007124866,0
54993.85416667,0.9867960386,0.0006051808,0
54993.87500000,0.9878124156,0.0006197778,0
54993.89583333,0.9886713887,0.0006158075,0
54993.91666667,0.9873293516,0.0006871176,0
54993.93750000,0.9867767133,0.0006981342,0
54993.95833333,0.9891091152,0.0006256214,0
54993.97916667,0.9896764084,0.0006607023,0
54994.00000000,0.9874863281,0.0007008844,0
54994.02083333,0.9894473670,0.0006879362,0
54994.04166667,0.9895388995,0.0006650685,0
54994.06250000,0.9891282566,0.0006708417,0
54994.08333333,0.9890137412,0.0006610033,0
54994.10416667,0.9908550907,0.0006357058,0
54994.12500000,0.9906434498,0.0006678026,0
54994.14583333,0.9910064941,0.0006826662,0
54994.16666667,0.9907128922,0.0007047987,0
54994.18750000,0.9909360695,0.0006763550,0
54994.20833333,0.9901172278,0.0006913346,0
54994.22916667,0.9920175179,0.0006192086,0
54994.25000000,0.9934538844,0.0006553869,0
54994.27083333,0.9923354348,0.0006011198,0
54994.29166667,0.9922788572,0.0006296015,0
54994.31250000,0.9939102196,0.0006871754,0
54994.33333333,0.9944364163,0.0007190172,0
54994.35416667,0.9940175997,0.0006119014,1
54994.37500000,0.9945409822,0.0006481793,0
54994.39583333,0.9953465806,0.0006960085,0
54994.41666667,0.9954660954,0.0006244843,0
54994.43750000,0.9966342747,0.0006666102,0
54994.45833333,0.9980522159,0.0006879686,0
54994.47916667,0.9956346011,0.0006739183,0
54994.50000000,0.9979656090,0.0006225630,0
54994.52083333,0.9976833527,0.0006426461,0
54994.54166667,0.9825176760,0.0006940550,2
54994.56250000,0.9989343659,0.0006665072,1
54994.58333333,0.9989075260,0.0006006276,0
54994.60416667,0.9998156438,0.0006913189,0
54994.62500000,0.9994712345,0.0006042374,0
54994.64583333,0.9995939664,0.0006894881,0
54994.66666667,1.0010512947,0.0006242977,0
54994.68750000,1.0003569736,0.0007149688,0
54994.70833333,1.0017878644,0.0006441529,0
54994.72916667,1.0018045818,0.0006392318,0
54994.75000000,1.0007534541,0.0006178666,0
54994.77083333,1.0022313753,0.0006366725,0
54994.79166667,1.0032336104,0.0007051981,0
54994.81250000,1.0031014124,0.0007195601,0
54994.83333333,1.0021442663,0.0006441971,0
54994.85416667,1.0050345540,0.0006538333,0
54994.87500000,1.0046678766,0.0006866485,0
54994.89583333,1.0052396246,0.0007063435,0
54994.91666667,1.0049768320,0.0006711653,0
54994.93750000,1.0059999356,0.0006469831,0
54994.95833333,1.0072023611,0.0006495146,0
54994.97916667,1.0058553809,0.0006834742,0
54995.00000000,1.0076980960,0.0006003862,0
54995.02083333,1.0072974617,0.0006743507,0
54995.04166667,1.0067930763,0.0006426592,1
54995.06250000,1.0092046547,0.0006953037,0
54995.08333333,1.0082114184,0.0006111589,0
54995.10416667,1.0087222908,0.0006705843,0
54995.12500000,1.0083787545,0.0006577167,0
54995.14583333,1.0082944434,0.0006770791,0
54995.16666667,1.0092035726,0.0006077824,0
54995.18750000,1.0104185527,0.0006695981,0
54995.20833333,1.0094008816,0.0006673782,0
54995.22916667,1.0098273830,0.0006672792,0
54995.25000000,1.0110518153,0.0006724185,0
54995.27083333,1.0100848127,0.0006811762,0
54995.29166667,1.0108511020,0.0006965987,0
54995.31250000,1.0112460617,0.0006323785,0
54995.33333333,1.0107385775,0.0006990059,0
54995.35416667,1.0112546838,0.0006597907,0
54995.37500000,1.0116163770,0.0006092470,0
54995.39583333,1.0111227945,0.0006070261,0
54995.41666667,1.0120301202,0.0006401086,0
54995.43750000,1.0112592631,0.0006941876,0
54995.45833333,1.0112969197,0.0006849217,0
54995.47916667,1.0188264456,0.0006946338,2
54995.50000000,1.0116347790,0.0006620723,0
54995.52083333,1.0115243779,0.0006528239,0
54995.54166667,1.0118874297,0.0006176943,0
54995.56250000,1.0125944001,0.0006393831,0
54995.58333333,1.0111357819,0.0006520823,0
54995.60416667,1.0111032891,0.0006106321,0
54995.62500000,1.0118780624,0.0006264734,0
54995.64583333,1.0126858584,0.0006717870,0
54995.66666667,1.0125941107,0.0006882796,0
54995.68750000,1.0118547006,0.0007198017,0
54995.70833333,1.0132391284,0.0007119736,0
54995.72916667,1.0119531507,0.0006771078,0
54995.75000000,1.0126837622,0.0006505498,0
54995.77083333,1.0121132717,0.0006763413,0
54995.79166667,1.0117232373,0.0006942782,0
54995.81250000,1.0119148678,0.0006142003,0
54995.83333333,1.0127156983,0.0006491886,0
54995.85416667,1.0124377806,0.0007007763,0
54995.87500000,1.0127490192,0.0006460600,0
54995.89583333,1.0122972162,0.0006686247,0
54995.91666667,1.0109016094,0.0006705323,0
54995.93750000,1.0132176366,0.0006221372,0
54995.95833333,1.0120582735,0.0006434683,0
54995.97916667,1.0120557905,0.0006401414,0
54996.00000000,1.0114036146,0.0006031436,0
54996.02083333,1.0122020568,0.0006029030,0
54996.04166667,1.0106617508,0.0006998036,0
54996.06250000,1.0117044978,0.0006327685,0
54996.08333333,1.0098299017,0.0006621695,0
54996.10416667,1.0115227111,0.0006358471,0
54996.12500000,1.0102047768,0.0007128815,1
54996.14583333,1.0110288952,0.0006311156,0
54996.16666667,1.0116159626,0.0006515588,0
54996.18750000,1.0111869756,0.0007047276,0
54996.20833333,1.0113395610,0.0007010320,0
54996.22916667,1.0110515749,0.0006223322,0
54996.25000000,1.0098608468,0.0006963172,0
54996.27083333,1.0104890736,0.0006549824,0
54996.29166667,1.0088332112,0.0006579563,0
54996.31250000,1.0094159067,0.0006160176,0
54996.33333333,1.0105593532,0.0006096722,0
54996.35416667,1.0093174140,0.0006873527,0
54996.37500000,1.0082225980,0.0006595753,0
54996.39583333,1.0106421858,0.0006524221,0
54996.41666667,1.0095900518,0.0006875410,0
54996.43750000,1.0096090791,0.0006918615,0
54996.45833333,1.0083517162,0.0006190690,0
54996.47916667,1.0090305286,0.0006732270,0
54996.50000000,1.0088809096,0.0006162425,0
54996.52083333,1.0080405999,0.0006901650,0
54996.54166667,1.0083803454,0.0006788346,0
54996.56250000,1.0073140322,0.0007147938,0
54996.58333333,1.0080696318,0.0006082750,1
54996.60416667,1.0062482215,0.0006068466,0
54996.62500000,1.0050845993,0.0006338624,0
54996.64583333,1.0066664904,0.0006314047,0
54996.66666667,1.0044657941,0.0006296375,0
54996.68750000,1.0050970979,0.0007087505,0
54996.70833333,1.0073025404,0.0006299455,0
54996.72916667,1.0075209947,0.0006326340,0
54996.75000000,1.0085057147,0.0006911278,0
54996.77083333,1.0068409082,0.0006539688,0
54996.79166667,1.0071027844,0.0006932053,0
54996.81250000,1.0077484046,0.0006078439,0
54996.83333333,1.0073509519,0.0006585085,0
54996.85416667,1.0073385382,0.0006040336,0
54996.87500000,1.0065934961,0.0006075184,0
54996.89583333,1.0070804251,0.0007087725,0
54996.91666667,1.0077842740,0.0006167094,0
54996.93750000,1.0059770993,0.0006638905,0
54996.95833333,1.0065559969,0.0006493315,0
54996.97916667,1.0058107602,0.0006416812,0
54997.00000000,1.0073266649,0.0007079800,0
54997.02083333,1.0076593946,0.0006026188,0
54997.04166667,1.0067742204,0.0006796548,0
54997.06250000,1.0061607457,0.0007156073,0
54997.08333333,1.0062136921,0.0006672202,0
54997.10416667,1.0066413966,0.0007124187,0
54997.12500000,1.0066616403,0.0006062709,0
54997.14583333,1.0074309126,0.0006502552,0
54997.16666667,1.0064124793,0.0006312189,0
54997.18750000,1.0071331818,0.0006876985,0
54997.20833333,1.0066164439,0.0007177557,0
54997.22916667,1.0063698827,0.0006307836,0
54997.25000000,1.0066215358,0.0006785010,0
54997.27083333,1.0070635315,0.0006237717,0
54997.29166667,1.0074742363,0.0006678396,0
54997.31250000,1.0067090855,0.0006556719,0
54997.33333333,1.0060238868,0.0007166406,0
54997.35416667,1.0075729776,0.0006730233,0
54997.37500000,1.0063379259,0.0006419408,0
54997.39583333,1.0070895890,0.0006136915,0
54997.41666667,1.0069296673,0.0006181496,0
54997.43750000,1.0068613398,0.0006270380,0
54997.45833333,1.0066697181,0.0006301160,0
54997.47916667,1.0074276003,0.0007020739,0
54997.50000000,1.0046170050,0.0006673467,0
54997.52083333,1.0077754422,0.0006628069,0
54997.54166667,1.0064760311,0.0006137723,0
54997.56250000,1.0073359277,0.0007032168,0
54997.58333333,1.0073046207,0.0006867377,0
54997.60416667,1.0078465456,0.0006081202,0
54997.62500000,1.0072154865,0.0006849402,0
54997.64583333,1.0065355847,0.0006652246,0
54997.66666667,1.0061137006,0.0006098070,0
54997.68750000,1.0068668904,0.0006549961,0
54997.70833333,0.9968136793,0.0006581636,2
54997.72916667,1.0067049268,0.0006198929,0
54997.75000000,1.0068815205,0.0007134838,0
54997.77083333,1.0065990477,0.0007019970,0
54997.79166667,1.0071019772,0.0006802827,0
54997.81250000,1.0069059948,0.0006554755,0
54997.83333333,1.0068320294,0.0006494119,0
54997.85416667,1.0053818225,0.0006781168,0
54997.87500000,1.0061416286,0.0006654518,0
54997.89583333,1.0073676734,0.0006074728,0
54997.91666667,1.0074798648,0.0006615003,0
54997.93750000,1.0056336329,0.0006967684,0
54997.95833333,1.0063444400,0.0006551088,1
54997.97916667,1.0074876616,0.0006062348,0
54998.00000000,1.0062951079,0.0006943534,0
55001.00000000,0.9946138837,0.0006241637,0
55001.02083333,0.9953005627,0.0006310345,0
55001.04166667,0.9938687619,0.0006197648,0
55001.06250000,0.9934673123,0.0006396258,0
55001.08333333,0.9933744417,0.0006908102,0
55001.10416667,0.9943990952,0.0006623263,1
55001.12500000,0.9931350095,0.0006245858,0
55001.14583333,0.9925511030,0.0007053396,0
55001.16666667,0.9918459221,0.0007055498,0
55001.18750000,0.9922710049,0.0007044694,0
55001.20833333,0.9919793868,0.0006286555,0
55001.22916667,0.9905339869,0.0006541487,0
55001.25000000,0.9913990043,0.0007181988,0
55001.27083333,0.9904699845,0.0006926415,0
55001.29166667,0.9902578294,0.0006032601,0
55001.31250000,0.9893733891,0.0006078246,0
55001.33333333,0.9893169067,0.0006556718,0
55001.35416667,0.9885176887,0.0007091064,0
55001.37500000,0.9882017262,0.0006646442,0
55001.39583333,0.9888389731,0.0006597375,0
55001.41666667,0.9880465763,0.0006126568,1
55001.43750000,0.9870584611,0.0006788136,0
55001.45833333,0.9891412632,0.0006986524,0
55001.47916667,0.9865772421,0.0006456504,0
55001.50000000,0.9877474013,0.0006930734,0
55001.52083333,0.9856253260,0.0007157372,0
55001.54166667,0.9866636878,0.0006244520,0
55001.56250000,0.9859145058,0.0006627996,0
55001.58333333,0.9853893020,0.0006344566,0
55001.60416667,0.9856393522,0.0006951425,0
55001.62500000,0.9852652366,0.0006693112,0
55001.64583333,0.9844024460,0.0006761499,0
